,Model,Compressor,error_bound,epochs,miou,class,iou,run
1188,unet,sz3,1E-3,10,0.0009780413099784004,traffic sign,0.00012353231840749195,9
1189,unet,sz3,1E-3,10,0.0009780413099784004,vegetation,6.452648449226933e-05,9
1190,unet,sz3,1E-3,10,0.0009780413099784004,terrain,0.0010288808330233738,9
1191,unet,sz3,1E-3,10,0.0009780413099784004,sky,0.004036686059242054,9
1192,unet,sz3,1E-3,10,0.0009780413099784004,person,0.0085763507752471,9
1193,unet,sz3,1E-3,10,0.0009780413099784004,rider,0.0002514885905543844,9
1194,unet,sz3,1E-3,10,0.0009780413099784004,car,0.0,9
1195,unet,sz3,1E-3,10,0.0009780413099784004,truck,0.0,9
1196,unet,sz3,1E-3,10,0.0009780413099784004,bus,0.0,9
1197,unet,sz3,1E-3,10,0.0009780413099784004,train,0.0002604494489323743,9
1198,unet,sz3,1E-3,10,0.0009780413099784004,motorcycle,0.0,9
1199,unet,sz3,1E-3,10,0.0009780413099784004,bicycle,0.0,9
1200,unet,sz3,1E-2,10,0.0008946643539341028,unlabeled,0.00014191834176302003,0
1201,unet,sz3,1E-2,10,0.0008946643539341028,road,0.009350225432121564,0
1202,unet,sz3,1E-2,10,0.0008946643539341028,sidewalk,0.0,0
1203,unet,sz3,1E-2,10,0.0008946643539341028,building,0.001858759390820813,0
1204,unet,sz3,1E-2,10,0.0008946643539341028,wall,0.0007756492222388615,0
1205,unet,sz3,1E-2,10,0.0008946643539341028,fence,0.002327049286295505,0
1206,unet,sz3,1E-2,10,0.0008946643539341028,pole,0.00039262803954620464,0
1207,unet,sz3,1E-2,10,0.0008946643539341028,traffic light,1.720546438666735e-07,0
1208,unet,sz3,1E-2,10,0.0008946643539341028,traffic sign,0.00012250004757283401,0
1209,unet,sz3,1E-2,10,0.0008946643539341028,vegetation,0.004403664094026667,0
1210,unet,sz3,1E-2,10,0.0008946643539341028,terrain,0.0,0
1211,unet,sz3,1E-2,10,0.0008946643539341028,sky,0.002791068806344507,0
1212,unet,sz3,1E-2,10,0.0008946643539341028,person,0.007856338954015319,0
1213,unet,sz3,1E-2,10,0.0008946643539341028,rider,0.00021753655391021956,0
1214,unet,sz3,1E-2,10,0.0008946643539341028,car,0.0,0
1215,unet,sz3,1E-2,10,0.0008946643539341028,truck,0.0,0
1216,unet,sz3,1E-2,10,0.0008946643539341028,bus,0.0,0
1217,unet,sz3,1E-2,10,0.0008946643539341028,train,0.0001810778104601143,0
1218,unet,sz3,1E-2,10,0.0008946643539341028,motorcycle,0.0,0
1219,unet,sz3,1E-2,10,0.0008946643539341028,bicycle,0.0,0
1220,unet,sz3,1E-2,10,0.0010121270771139002,unlabeled,0.0002443716062612938,1
1221,unet,sz3,1E-2,10,0.0010121270771139002,road,0.00921331461173597,1
